customer_id,customer_unique_id,customer_city,customer_state,zip_code
CUST102528,U64773,Port Harcourt,Rivers,400004
CUST102529,U33040,Ibadan,Oyo,400004
CUST102530,U14763,Kaduna,Kaduna,unknown
CUST102531,U62034,Benin,Edo,400004
CUST102532,U74930,Kano,Kano,200002
CUST102533,U34420,Ibadan,Oyo,200002
CUST102534,U47941,Kaduna,Kaduna,100001
CUST102535,U14910,Lagos,Lagos,200002
CUST102536,U11214,Unknown,Unknown,100001
CUST102537,U49110,Lagos,Lagos,200002
CUST102538,U84443,Kaduna,Kaduna,400004
CUST102539,U89007,Ibadan,Oyo,300003
CUST102540,U24064,Unknown,Unknown,400004
CUST102541,U53914,Kano,Kano,unknown
CUST102542,U47298,Port Harcourt,Rivers,100001
CUST102543,U69552,Unknown,Unknown,300003
CUST102544,U94058,Unknown,Unknown,200002
CUST102545,U81211,Ibadan,Oyo,400004
CUST102546,U78723,Ibadan,Oyo,100001
CUST102547,U74738,Kaduna,Kaduna,100001
CUST102548,U27589,Abuja,FCT,200002
CUST102549,U76088,Unknown,Unknown,100001
CUST102550,U71344,Benin,Edo,200002
CUST102551,U45761,Unknown,Unknown,200002
CUST102552,U35272,Kaduna,Kaduna,400004
CUST102553,U24764,Enugu,Enugu,100001
CUST102554,U53343,Lagos,Lagos,unknown
CUST102555,U31298,Port Harcourt,Rivers,unknown
CUST102556,U70150,Abuja,FCT,400004
CUST102557,U94972,Kano,Kano,400004
CUST102558,U43720,Kano,Kano,200002
CUST102559,U34405,Kano,Kano,unknown
CUST102560,U11846,Ibadan,Oyo,100001
CUST102561,U54185,Kano,Kano,unknown
CUST102562,U48669,Port Harcourt,Rivers,400004
CUST102563,U84420,Lagos,Lagos,400004
CUST102564,U98395,Kano,Kano,200002
CUST102565,U35318,Unknown,Unknown,100001
CUST102566,U33002,Unknown,Unknown,400004
CUST102567,U90079,Ibadan,Oyo,100001
CUST102568,U93719,Port Harcourt,Rivers,unknown
CUST102569,U63148,Lagos,Lagos,200002
CUST102570,U66059,Abuja,FCT,unknown
CUST102571,U77538,Kaduna,Kaduna,400004
CUST102572,U52982,Lagos,Lagos,400004
CUST102573,U21368,Kaduna,Kaduna,100001
CUST102574,U62538,Enugu,Enugu,400004
CUST102575,U97720,Kaduna,Kaduna,100001
CUST102576,U22502,Benin,Edo,300003
CUST102577,U34219,Unknown,Unknown,400004
CUST102578,U28430,Port Harcourt,Rivers,unknown
CUST102579,U72580,Ibadan,Oyo,unknown
CUST102580,U52415,Benin,Edo,100001
CUST102581,U42512,Kaduna,Kaduna,300003
CUST102582,U10895,Kano,Kano,400004
CUST102583,U44181,Port Harcourt,Rivers,200002
CUST102584,U60275,Benin,Edo,200002
CUST102585,U40870,Ibadan,Oyo,unknown
CUST102586,U68554,Unknown,Unknown,400004
CUST102587,U44995,Port Harcourt,Rivers,200002
CUST102588,U53204,Ibadan,Oyo,100001
CUST102589,U49576,Enugu,Enugu,400004
CUST102590,U86344,Enugu,Enugu,unknown
CUST102591,U85088,Ibadan,Oyo,300003
CUST102592,U11498,Benin,Edo,100001
CUST102593,U44282,Port Harcourt,Rivers,100001
CUST102594,U95679,Benin,Edo,400004
CUST102595,U57127,Abuja,FCT,300003
CUST102596,U40972,Kaduna,Kaduna,100001
CUST102597,U18142,Abuja,FCT,300003
CUST102598,U97528,Enugu,Enugu,unknown
CUST102599,U25495,Unknown,Unknown,100001
CUST102600,U71000,Lagos,Lagos,200002
CUST102601,U50213,Kaduna,Kaduna,unknown
CUST102602,U30934,Enugu,Enugu,unknown
CUST102603,U63138,Benin,Edo,100001
CUST102604,U99925,Benin,Edo,200002
CUST102605,U75866,Benin,Edo,300003
CUST102606,U50760,Unknown,Unknown,200002
CUST102607,U25389,Abuja,FCT,unknown
CUST102608,U93717,Lagos,Lagos,100001
CUST102609,U48671,Benin,Edo,200002
CUST102610,U58174,Kaduna,Kaduna,200002
CUST102611,U90560,Port Harcourt,Rivers,unknown
CUST102612,U38947,Lagos,Lagos,300003
CUST102613,U38721,Unknown,Unknown,200002
CUST102614,U27507,Lagos,Lagos,200002
CUST102615,U72676,Port Harcourt,Rivers,400004
CUST102616,U30078,Kaduna,Kaduna,unknown
CUST102617,U69634,Port Harcourt,Rivers,400004
CUST102618,U89395,Ibadan,Oyo,unknown
CUST102619,U58971,Kaduna,Kaduna,unknown
CUST102620,U64505,Lagos,Lagos,400004
CUST102621,U81989,Benin,Edo,300003
CUST102622,U71712,Lagos,Lagos,300003
CUST102623,U80453,Lagos,Lagos,unknown
CUST102624,U97044,Kaduna,Kaduna,400004
CUST102625,U38627,Ibadan,Oyo,200002
CUST102626,U42435,Lagos,Lagos,unknown
CUST102627,U99173,Enugu,Enugu,unknown
CUST102628,U88094,Kano,Kano,100001
CUST102629,U20730,Kano,Kano,300003
CUST102630,U78879,Lagos,Lagos,400004
CUST102631,U68556,Benin,Edo,200002
CUST102632,U79228,Unknown,Unknown,200002
CUST102633,U57419,Unknown,Unknown,unknown
CUST102634,U20237,Kaduna,Kaduna,200002
CUST102635,U83946,Kano,Kano,200002
CUST102636,U24707,Lagos,Lagos,unknown
CUST102637,U18094,Unknown,Unknown,300003
CUST102638,U81781,Lagos,Lagos,100001
CUST102639,U76255,Kaduna,Kaduna,300003
CUST102640,U36497,Kano,Kano,300003
CUST102641,U85065,Port Harcourt,Rivers,100001
CUST102642,U80341,Enugu,Enugu,unknown
CUST102643,U29641,Enugu,Enugu,300003
CUST102644,U31566,Unknown,Unknown,400004
CUST102645,U53007,Enugu,Enugu,400004
CUST102646,U78202,Port Harcourt,Rivers,100001
CUST102647,U67912,Lagos,Lagos,400004
CUST102648,U25235,Kaduna,Kaduna,unknown
CUST102649,U99167,Port Harcourt,Rivers,200002
CUST102650,U36922,Kaduna,Kaduna,unknown
CUST102651,U86434,Kaduna,Kaduna,100001
CUST102652,U74071,Kano,Kano,200002
CUST102653,U21919,Lagos,Lagos,400004
CUST102654,U76895,Enugu,Enugu,300003
CUST102655,U68390,Kano,Kano,400004
CUST102656,U17292,Kaduna,Kaduna,unknown
CUST102657,U69432,Unknown,Unknown,unknown
CUST102658,U27294,Enugu,Enugu,100001
CUST102659,U77272,Enugu,Enugu,300003
CUST102660,U64450,Lagos,Lagos,300003
CUST102661,U69873,Ibadan,Oyo,200002
CUST102662,U83912,Abuja,FCT,200002
CUST102663,U17567,Abuja,FCT,unknown
CUST102664,U83242,Abuja,FCT,100001
CUST102665,U70604,Ibadan,Oyo,unknown
CUST102666,U98181,Lagos,Lagos,300003
CUST102667,U50392,Ibadan,Oyo,300003
CUST102668,U12853,Abuja,FCT,unknown
CUST102669,U61897,Kano,Kano,300003
CUST102670,U43352,Port Harcourt,Rivers,200002
CUST102671,U10395,Kaduna,Kaduna,300003
CUST102672,U38560,Ibadan,Oyo,200002
CUST102673,U85800,Lagos,Lagos,400004
CUST102674,U19572,Lagos,Lagos,100001
CUST102675,U15936,Port Harcourt,Rivers,100001
CUST102676,U65534,Unknown,Unknown,300003
CUST102677,U55158,Enugu,Enugu,100001
CUST102678,U18357,Abuja,FCT,400004
CUST102679,U80931,Unknown,Unknown,300003
CUST102680,U17897,Abuja,FCT,200002
CUST102681,U19046,Port Harcourt,Rivers,400004
CUST102682,U71875,Abuja,FCT,400004
CUST102683,U14159,Port Harcourt,Rivers,100001
CUST102684,U47629,Benin,Edo,200002
CUST102685,U63591,Unknown,Unknown,unknown
CUST102686,U33590,Unknown,Unknown,400004
CUST102687,U27750,Enugu,Enugu,100001
CUST102688,U94085,Port Harcourt,Rivers,400004
CUST102689,U94656,Ibadan,Oyo,200002
CUST102690,U65097,Benin,Edo,200002
CUST102691,U59081,Kano,Kano,300003
CUST102692,U60132,Abuja,FCT,unknown
CUST102693,U68790,Benin,Edo,unknown
CUST102694,U59479,Port Harcourt,Rivers,100001
CUST102695,U59236,Kaduna,Kaduna,unknown
CUST102696,U20518,Abuja,FCT,200002
CUST102697,U99486,Lagos,Lagos,unknown
CUST102698,U96742,Unknown,Unknown,100001
CUST102699,U80687,Port Harcourt,Rivers,400004
CUST102700,U27431,Lagos,Lagos,unknown
CUST102701,U95660,Enugu,Enugu,unknown
CUST102702,U55582,Kano,Kano,200002
CUST102703,U25549,Kano,Kano,200002
CUST102704,U33392,Lagos,Lagos,400004
CUST102705,U80419,Unknown,Unknown,300003
CUST102706,U61518,Enugu,Enugu,unknown
CUST102707,U79316,Kaduna,Kaduna,200002
CUST102708,U26691,Unknown,Unknown,300003
CUST102709,U39188,Benin,Edo,unknown
CUST102710,U10455,Kano,Kano,unknown
CUST102711,U12979,Benin,Edo,300003
CUST102712,U49107,Abuja,FCT,200002
CUST102713,U70686,Ibadan,Oyo,400004
CUST102714,U98276,Port Harcourt,Rivers,unknown
CUST102715,U81361,Enugu,Enugu,100001
CUST102716,U65591,Unknown,Unknown,100001
CUST102717,U79721,Kano,Kano,100001
CUST102718,U59712,Benin,Edo,400004
CUST102719,U40102,Abuja,FCT,unknown
CUST102720,U42441,Port Harcourt,Rivers,200002
CUST102721,U70375,Port Harcourt,Rivers,200002
CUST102722,U55371,Unknown,Unknown,400004
CUST102723,U30332,Enugu,Enugu,unknown
CUST102724,U46129,Kaduna,Kaduna,300003
CUST102725,U34704,Unknown,Unknown,300003
CUST102726,U24790,Benin,Edo,unknown
CUST102727,U14222,Ibadan,Oyo,unknown
CUST102728,U96533,Lagos,Lagos,200002
CUST102729,U64950,Kaduna,Kaduna,400004
CUST102730,U90599,Enugu,Enugu,400004
CUST102731,U12050,Abuja,FCT,200002
CUST102732,U41544,Kaduna,Kaduna,100001
CUST102733,U37011,Kano,Kano,300003
CUST102734,U18819,Enugu,Enugu,unknown
CUST102735,U23224,Ibadan,Oyo,300003
CUST102736,U87849,Kano,Kano,300003
CUST102737,U14400,Kaduna,Kaduna,400004
CUST102738,U68515,Lagos,Lagos,200002
CUST102739,U88352,Lagos,Lagos,100001
CUST102740,U98083,Ibadan,Oyo,100001
CUST102741,U16380,Port Harcourt,Rivers,200002
CUST102742,U42077,Abuja,FCT,300003
CUST102743,U15798,Port Harcourt,Rivers,200002
CUST102744,U62725,Lagos,Lagos,200002
CUST102745,U67535,Lagos,Lagos,unknown
CUST102746,U40715,Benin,Edo,unknown
CUST102747,U80747,Kano,Kano,300003
CUST102748,U38477,Kaduna,Kaduna,400004
CUST102749,U17398,Abuja,FCT,100001
CUST102750,U28367,Ibadan,Oyo,unknown
CUST102751,U76046,Kaduna,Kaduna,300003
CUST102752,U47914,Benin,Edo,200002
CUST102753,U40692,Lagos,Lagos,unknown
CUST102754,U85511,Ibadan,Oyo,200002
CUST102755,U51799,Lagos,Lagos,200002
CUST102756,U85690,Abuja,FCT,unknown
CUST102757,U88370,Kano,Kano,300003
CUST102758,U98150,Kaduna,Kaduna,100001
CUST102759,U52030,Kaduna,Kaduna,300003
CUST102760,U41051,Port Harcourt,Rivers,400004
CUST102761,U49552,Ibadan,Oyo,400004
CUST102762,U28777,Benin,Edo,100001
CUST102763,U96535,Port Harcourt,Rivers,400004
CUST102764,U78321,Abuja,FCT,200002
CUST102765,U38972,Benin,Edo,400004
CUST102766,U64206,Kano,Kano,unknown
CUST102767,U49387,Kano,Kano,200002
CUST102768,U46064,Kano,Kano,300003
CUST102769,U17989,Kano,Kano,100001
CUST102770,U82970,Port Harcourt,Rivers,unknown
CUST102771,U87550,Enugu,Enugu,unknown
CUST102772,U32955,Benin,Edo,100001
CUST102773,U92050,Ibadan,Oyo,400004
CUST102774,U98965,Abuja,FCT,100001
CUST102775,U65994,Unknown,Unknown,100001
CUST102776,U82856,Lagos,Lagos,400004
CUST102777,U74962,Ibadan,Oyo,300003
CUST102778,U16145,Lagos,Lagos,100001
CUST102779,U55143,Benin,Edo,400004
CUST102780,U94320,Ibadan,Oyo,unknown
CUST102781,U97994,Kano,Kano,100001
CUST102782,U59958,Kano,Kano,100001
CUST102783,U78742,Unknown,Unknown,300003
CUST102784,U51777,Lagos,Lagos,300003
CUST102785,U64568,Abuja,FCT,unknown
CUST102786,U63511,Benin,Edo,300003
CUST102787,U29558,Kano,Kano,unknown
CUST102788,U49306,Enugu,Enugu,100001
CUST102789,U59343,Port Harcourt,Rivers,400004
CUST102790,U34101,Port Harcourt,Rivers,300003
CUST102791,U80507,Abuja,FCT,unknown
CUST102792,U72065,Port Harcourt,Rivers,300003
CUST102793,U41584,Lagos,Lagos,300003
CUST102794,U39536,Kano,Kano,200002
CUST102795,U49418,Kano,Kano,100001
CUST102796,U28920,Enugu,Enugu,300003
CUST102797,U70689,Ibadan,Oyo,400004
CUST102798,U17552,Port Harcourt,Rivers,200002
CUST102799,U83713,Lagos,Lagos,unknown
CUST102800,U64090,Kaduna,Kaduna,unknown
CUST102801,U64592,Port Harcourt,Rivers,400004
CUST102802,U83044,Abuja,FCT,400004
CUST102803,U79467,Ibadan,Oyo,100001
CUST102804,U27575,Port Harcourt,Rivers,400004
CUST102805,U60910,Lagos,Lagos,unknown
CUST102806,U41831,Port Harcourt,Rivers,100001
CUST102807,U43422,Abuja,FCT,400004
CUST102808,U36651,Kaduna,Kaduna,400004
CUST102809,U53288,Benin,Edo,unknown
CUST102810,U94765,Unknown,Unknown,100001
CUST102811,U20363,Kaduna,Kaduna,200002
CUST102812,U68954,Port Harcourt,Rivers,200002
CUST102813,U58637,Kano,Kano,100001
CUST102814,U22119,Enugu,Enugu,400004
CUST102815,U80206,Kano,Kano,400004
CUST102816,U34966,Kaduna,Kaduna,100001
CUST102817,U16755,Kano,Kano,200002
CUST102818,U45187,Lagos,Lagos,300003
CUST102819,U59436,Kano,Kano,unknown
CUST102820,U98299,Ibadan,Oyo,100001
CUST102821,U89294,Benin,Edo,300003
CUST102822,U89026,Port Harcourt,Rivers,unknown
CUST102823,U15183,Kano,Kano,300003
CUST102824,U19539,Abuja,FCT,300003
CUST102825,U34662,Benin,Edo,unknown
CUST102826,U87015,Benin,Edo,300003
CUST102827,U98008,Kano,Kano,200002
CUST102828,U83249,Benin,Edo,100001
CUST102829,U38444,Enugu,Enugu,200002
CUST102830,U72835,Kano,Kano,200002
CUST102831,U37379,Lagos,Lagos,unknown
CUST102832,U53642,Kaduna,Kaduna,unknown
CUST102833,U49739,Ibadan,Oyo,unknown
CUST102834,U12009,Unknown,Unknown,300003
CUST102835,U37762,Benin,Edo,300003
CUST102836,U34906,Lagos,Lagos,100001
CUST102837,U25376,Port Harcourt,Rivers,300003
CUST102838,U72773,Port Harcourt,Rivers,100001
CUST102839,U41797,Ibadan,Oyo,200002
CUST102840,U89220,Benin,Edo,100001
CUST102841,U36805,Enugu,Enugu,100001
CUST102842,U61987,Ibadan,Oyo,unknown
CUST102843,U41369,Benin,Edo,300003
CUST102844,U82362,Lagos,Lagos,400004
CUST102845,U52154,Kaduna,Kaduna,400004
CUST102846,U47101,Enugu,Enugu,unknown
CUST102847,U59894,Unknown,Unknown,200002
CUST102848,U71112,Port Harcourt,Rivers,200002
CUST102849,U79946,Abuja,FCT,200002
CUST102850,U95029,Lagos,Lagos,100001
CUST102851,U57088,Port Harcourt,Rivers,300003
CUST102852,U50425,Kano,Kano,200002
CUST102853,U44283,Abuja,FCT,400004
CUST102854,U57139,Port Harcourt,Rivers,100001
CUST102855,U77215,Ibadan,Oyo,200002
CUST102856,U75179,Enugu,Enugu,200002
CUST102857,U71080,Port Harcourt,Rivers,300003
CUST102858,U22924,Unknown,Unknown,300003
CUST102859,U71537,Kaduna,Kaduna,100001
CUST102860,U51973,Ibadan,Oyo,400004
CUST102861,U36624,Lagos,Lagos,unknown
CUST102862,U58589,Lagos,Lagos,400004
CUST102863,U51015,Lagos,Lagos,300003
CUST102864,U64254,Lagos,Lagos,300003
CUST102865,U15992,Kaduna,Kaduna,unknown
CUST102866,U83731,Port Harcourt,Rivers,400004
CUST102867,U39002,Benin,Edo,400004
CUST102868,U29126,Port Harcourt,Rivers,unknown
CUST102869,U12125,Kano,Kano,300003
CUST102870,U44180,Enugu,Enugu,100001
CUST102871,U82523,Abuja,FCT,400004
CUST102872,U86550,Benin,Edo,200002
CUST102873,U85909,Benin,Edo,400004
CUST102874,U64732,Port Harcourt,Rivers,400004
CUST102875,U48691,Benin,Edo,400004
CUST102876,U29976,Kano,Kano,300003
CUST102877,U35715,Abuja,FCT,200002
CUST102878,U53236,Unknown,Unknown,400004
CUST102879,U40149,Kaduna,Kaduna,100001
CUST102880,U59786,Port Harcourt,Rivers,200002
CUST102881,U84683,Kaduna,Kaduna,unknown
CUST102882,U42208,Unknown,Unknown,100001
CUST102883,U75444,Port Harcourt,Rivers,unknown
CUST102884,U82173,Port Harcourt,Rivers,400004
CUST102885,U95800,Abuja,FCT,300003
CUST102886,U99764,Kaduna,Kaduna,400004
CUST102887,U54245,Lagos,Lagos,400004
CUST102888,U43728,Kaduna,Kaduna,unknown
CUST102889,U74044,Enugu,Enugu,400004
CUST102890,U94108,Enugu,Enugu,100001
CUST102891,U74303,Port Harcourt,Rivers,300003
CUST102892,U70401,Lagos,Lagos,unknown
CUST102893,U32050,Ibadan,Oyo,200002
CUST102894,U56160,Unknown,Unknown,400004
CUST102895,U32185,Kano,Kano,unknown
CUST102896,U28344,Lagos,Lagos,400004
CUST102897,U81636,Kano,Kano,400004
CUST102898,U74004,Kaduna,Kaduna,unknown
CUST102899,U34123,Kaduna,Kaduna,100001
CUST102900,U81058,Kano,Kano,200002
CUST102901,U94123,Unknown,Unknown,400004
CUST102902,U17698,Lagos,Lagos,100001
CUST102903,U78674,Ibadan,Oyo,400004
CUST102904,U14433,Port Harcourt,Rivers,400004
CUST102905,U19742,Abuja,FCT,100001
CUST102906,U97584,Kaduna,Kaduna,400004
CUST102907,U16358,Enugu,Enugu,200002
CUST102908,U10836,Unknown,Unknown,unknown
CUST102909,U64053,Abuja,FCT,100001
CUST102910,U28021,Ibadan,Oyo,300003
CUST102911,U92667,Benin,Edo,400004
CUST102912,U40334,Port Harcourt,Rivers,unknown
CUST102913,U18908,Kaduna,Kaduna,200002
CUST102914,U29795,Port Harcourt,Rivers,200002
CUST102915,U11198,Abuja,FCT,300003
CUST102916,U38668,Port Harcourt,Rivers,200002
CUST102917,U76287,Benin,Edo,unknown
CUST102918,U69770,Abuja,FCT,300003
CUST102919,U58916,Kaduna,Kaduna,100001
CUST102920,U17923,Lagos,Lagos,300003
CUST102921,U90980,Enugu,Enugu,100001
CUST102922,U93588,Abuja,FCT,200002
CUST102923,U97392,Benin,Edo,unknown
CUST102924,U90808,Abuja,FCT,400004
CUST102925,U73334,Abuja,FCT,300003
CUST102926,U96413,Kaduna,Kaduna,200002
CUST102927,U73944,Abuja,FCT,unknown
CUST102928,U12061,Enugu,Enugu,400004
CUST102929,U10866,Port Harcourt,Rivers,300003
CUST102930,U79758,Kaduna,Kaduna,unknown
CUST102931,U82305,Enugu,Enugu,200002
CUST102932,U63914,Kaduna,Kaduna,300003
CUST102933,U11553,Enugu,Enugu,300003
CUST102934,U12192,Benin,Edo,100001
CUST102935,U79391,Enugu,Enugu,100001
CUST102936,U46010,Kano,Kano,300003
CUST102937,U80220,Enugu,Enugu,unknown
CUST102938,U47576,Lagos,Lagos,200002
CUST102939,U12246,Lagos,Lagos,400004
CUST102940,U75826,Unknown,Unknown,100001
CUST102941,U98346,Kano,Kano,200002
CUST102942,U66436,Kano,Kano,300003
CUST102943,U33496,Port Harcourt,Rivers,200002
CUST102944,U24026,Kano,Kano,200002
CUST102945,U22624,Port Harcourt,Rivers,200002
CUST102946,U78732,Unknown,Unknown,300003
CUST102947,U29516,Unknown,Unknown,100001
CUST102948,U41584,Benin,Edo,400004
CUST102949,U35156,Lagos,Lagos,unknown
CUST102950,U91235,Enugu,Enugu,100001
CUST102951,U79003,Enugu,Enugu,400004
CUST102952,U43084,Ibadan,Oyo,300003
CUST102953,U56457,Kaduna,Kaduna,400004
CUST102954,U45038,Benin,Edo,300003
CUST102955,U62022,Ibadan,Oyo,400004
CUST102956,U20357,Ibadan,Oyo,100001
CUST102957,U58896,Abuja,FCT,300003
CUST102958,U63218,Abuja,FCT,200002
CUST102959,U70161,Ibadan,Oyo,300003
CUST102960,U84055,Kano,Kano,300003
CUST102961,U41877,Kaduna,Kaduna,400004
CUST102962,U39603,Benin,Edo,300003
CUST102963,U49318,Ibadan,Oyo,400004
CUST102964,U99658,Enugu,Enugu,100001
CUST102965,U20566,Kaduna,Kaduna,300003
CUST102966,U95686,Abuja,FCT,200002
CUST102967,U95182,Enugu,Enugu,200002
CUST102968,U14152,Abuja,FCT,100001
CUST102969,U22255,Abuja,FCT,200002
CUST102970,U63120,Kaduna,Kaduna,400004
CUST102971,U59710,Abuja,FCT,300003
CUST102972,U59436,Unknown,Unknown,unknown
CUST102973,U82443,Lagos,Lagos,300003
CUST102974,U72390,Unknown,Unknown,300003
CUST102975,U17355,Lagos,Lagos,unknown
CUST102976,U93459,Abuja,FCT,200002
CUST102977,U11238,Benin,Edo,200002
CUST102978,U32463,Benin,Edo,300003
CUST102979,U20837,Lagos,Lagos,200002
CUST102980,U75517,Enugu,Enugu,400004
CUST102981,U66873,Kaduna,Kaduna,400004
CUST102982,U94529,Abuja,FCT,unknown
CUST102983,U53420,Kaduna,Kaduna,300003
CUST102984,U84167,Unknown,Unknown,400004
CUST102985,U22499,Benin,Edo,100001
CUST102986,U79226,Kano,Kano,200002
CUST102987,U15577,Unknown,Unknown,300003
CUST102988,U40115,Unknown,Unknown,400004
CUST102989,U37710,Lagos,Lagos,unknown
CUST102990,U84289,Port Harcourt,Rivers,400004
CUST102991,U72324,Unknown,Unknown,100001
CUST102992,U45532,Abuja,FCT,400004
CUST102993,U16102,Ibadan,Oyo,300003
CUST102994,U19744,Ibadan,Oyo,unknown
CUST102995,U99709,Abuja,FCT,unknown
CUST102996,U46749,Port Harcourt,Rivers,100001
CUST102997,U81176,Port Harcourt,Rivers,300003
CUST102998,U83860,Lagos,Lagos,100001
CUST102999,U96259,Benin,Edo,100001
CUST103000,U14312,Kaduna,Kaduna,100001
CUST103001,U33508,Port Harcourt,Rivers,400004
CUST103002,U51220,Kano,Kano,200002
CUST103003,U12052,Lagos,Lagos,400004
CUST103004,U37152,Enugu,Enugu,300003
CUST103005,U86943,Lagos,Lagos,100001
CUST103006,U28899,Unknown,Unknown,100001
CUST103007,U62205,Kaduna,Kaduna,200002
CUST103008,U20084,Enugu,Enugu,unknown
CUST103009,U49226,Enugu,Enugu,100001
CUST103010,U31292,Kano,Kano,400004
CUST103011,U83919,Kano,Kano,100001
CUST103012,U41519,Kano,Kano,300003
CUST103013,U84277,Lagos,Lagos,200002
CUST103014,U61007,Kaduna,Kaduna,unknown
CUST103015,U98740,Lagos,Lagos,300003
CUST103016,U80852,Ibadan,Oyo,400004
CUST103017,U53480,Unknown,Unknown,300003
CUST103018,U60311,Unknown,Unknown,100001
CUST103019,U28343,Kano,Kano,200002
CUST103020,U20279,Ibadan,Oyo,100001
CUST103021,U75639,Port Harcourt,Rivers,200002
CUST103022,U55332,Port Harcourt,Rivers,400004
CUST103023,U17038,Kano,Kano,300003
CUST103024,U22803,Lagos,Lagos,200002
CUST103025,U67290,Kano,Kano,300003
CUST103026,U40427,Benin,Edo,200002
CUST103027,U19963,Enugu,Enugu,100001
CUST103028,U54642,Unknown,Unknown,200002
CUST103029,U89320,Port Harcourt,Rivers,200002
CUST103030,U90460,Abuja,FCT,unknown
CUST103031,U88067,Port Harcourt,Rivers,400004
CUST103032,U61996,Unknown,Unknown,100001
CUST103033,U52778,Enugu,Enugu,100001
CUST103034,U13883,Unknown,Unknown,300003
CUST103035,U93115,Abuja,FCT,200002
CUST103036,U45825,Kano,Kano,200002
CUST103037,U69054,Ibadan,Oyo,200002
CUST103038,U74304,Abuja,FCT,100001
CUST103039,U39902,Unknown,Unknown,unknown
CUST103040,U56636,Unknown,Unknown,300003
CUST103041,U82487,Benin,Edo,200002
CUST103042,U59207,Benin,Edo,unknown
CUST103043,U66603,Kaduna,Kaduna,400004
CUST103044,U34345,Benin,Edo,100001
CUST103045,U99088,Lagos,Lagos,400004
CUST103046,U86791,Ibadan,Oyo,100001
CUST103047,U96595,Enugu,Enugu,300003
CUST103048,U59816,Abuja,FCT,400004
CUST103049,U21232,Unknown,Unknown,300003
CUST103050,U91083,Kaduna,Kaduna,300003
CUST103051,U48715,Kaduna,Kaduna,300003
CUST103052,U42302,Enugu,Enugu,400004
CUST103053,U19634,Ibadan,Oyo,400004
CUST103054,U20752,Abuja,FCT,400004
CUST103055,U45123,Port Harcourt,Rivers,200002
CUST103056,U30214,Benin,Edo,300003
CUST103057,U59807,Kano,Kano,200002
CUST103058,U93086,Kaduna,Kaduna,100001
CUST103059,U30221,Benin,Edo,400004
CUST103060,U61068,Benin,Edo,unknown
CUST103061,U51507,Lagos,Lagos,100001
CUST103062,U57277,Ibadan,Oyo,300003
CUST103063,U23965,Kano,Kano,300003
CUST103064,U21995,Port Harcourt,Rivers,200002
CUST103065,U10680,Unknown,Unknown,400004
CUST103066,U50405,Lagos,Lagos,400004
CUST103067,U68292,Benin,Edo,100001
CUST103068,U57175,Benin,Edo,100001
CUST103069,U45358,Kano,Kano,100001
CUST103070,U23399,Kano,Kano,unknown
CUST103071,U27367,Kano,Kano,unknown
CUST103072,U21442,Benin,Edo,300003
CUST103073,U34561,Kaduna,Kaduna,300003
CUST103074,U66489,Abuja,FCT,300003
CUST103075,U68830,Benin,Edo,400004
CUST103076,U83005,Lagos,Lagos,300003
CUST103077,U82710,Ibadan,Oyo,200002
CUST103078,U77166,Port Harcourt,Rivers,100001
CUST103079,U63483,Unknown,Unknown,400004
CUST103080,U23538,Port Harcourt,Rivers,unknown
CUST103081,U13442,Benin,Edo,100001
CUST103082,U21746,Lagos,Lagos,300003
CUST103083,U56388,Benin,Edo,unknown
CUST103084,U82642,Ibadan,Oyo,unknown
CUST103085,U22198,Kaduna,Kaduna,unknown
CUST103086,U88240,Unknown,Unknown,100001
CUST103087,U88386,Ibadan,Oyo,400004
CUST103088,U52523,Benin,Edo,100001
CUST103089,U60493,Lagos,Lagos,200002
CUST103090,U11617,Ibadan,Oyo,300003
CUST103091,U48253,Enugu,Enugu,400004
CUST103092,U64238,Lagos,Lagos,400004
CUST103093,U60829,Kaduna,Kaduna,300003
CUST103094,U21101,Benin,Edo,200002
CUST103095,U83339,Kano,Kano,unknown
CUST103096,U41816,Unknown,Unknown,300003
CUST103097,U84967,Abuja,FCT,unknown
CUST103098,U78302,Kano,Kano,300003
CUST103099,U32227,Benin,Edo,100001
CUST103100,U99825,Enugu,Enugu,200002
CUST103101,U59903,Kano,Kano,200002
CUST103102,U32216,Unknown,Unknown,300003
CUST103103,U28198,Lagos,Lagos,200002
CUST103104,U45247,Enugu,Enugu,unknown
CUST103105,U49469,Enugu,Enugu,200002
CUST103106,U45180,Ibadan,Oyo,200002
CUST103107,U74634,Unknown,Unknown,200002
CUST103108,U29127,Kano,Kano,400004
CUST103109,U18292,Ibadan,Oyo,300003
CUST103110,U31916,Enugu,Enugu,100001
CUST103111,U66973,Ibadan,Oyo,100001
CUST103112,U46170,Port Harcourt,Rivers,400004
CUST103113,U65194,Unknown,Unknown,400004
CUST103114,U49289,Kaduna,Kaduna,100001
CUST103115,U73469,Lagos,Lagos,unknown
CUST103116,U20082,Enugu,Enugu,100001
CUST103117,U57333,Unknown,Unknown,100001
CUST103118,U42990,Kaduna,Kaduna,300003
CUST103119,U42321,Kaduna,Kaduna,100001
CUST103120,U91924,Benin,Edo,100001
CUST103121,U74985,Ibadan,Oyo,200002
CUST103122,U87831,Kaduna,Kaduna,400004
CUST103123,U90828,Port Harcourt,Rivers,100001
CUST103124,U35630,Unknown,Unknown,100001
CUST103125,U70012,Abuja,FCT,unknown
